id,title_english,format,status,season,seasonYear,seasonInt,episodes,duration,averageScore,meanScore,popularity,favourites
2111,Rockman. EXE Movie: Programs of Light and Darkness,MOVIE,FINISHED,SPRING,2005.0,52.0,1.0,48.0,63.0,66.0,1091,7
185462,,TV_SHORT,FINISHED,WINTER,2025.0,251.0,12.0,4.0,51.0,54.0,1090,21
137663,,ONA,FINISHED,,,,12.0,24.0,62.0,71.0,1090,19
13513,,MOVIE,FINISHED,WINTER,2005.0,51.0,1.0,4.0,47.0,48.0,1090,5
6975,Koro's Big Day Out,MOVIE,FINISHED,FALL,2001.0,14.0,1.0,14.0,57.0,63.0,1090,4
6792,,OVA,FINISHED,FALL,1990.0,904.0,3.0,12.0,50.0,51.0,1090,4
124668,,ONA,FINISHED,SUMMER,2020.0,203.0,12.0,1.0,50.0,52.0,1089,11
2482,,OVA,FINISHED,FALL,1987.0,874.0,1.0,52.0,54.0,56.0,1089,3
155767,,ONA,FINISHED,,,,2.0,4.0,56.0,58.0,1088,9
104339,No Money Omake Episodes,SPECIAL,FINISHED,,,,4.0,1.0,48.0,48.0,1088,6
2384,Demon Fighter Kocho,OVA,FINISHED,SPRING,1997.0,972.0,1.0,30.0,52.0,53.0,1088,15
2078,Landlock,OVA,FINISHED,SUMMER,1996.0,963.0,2.0,45.0,54.0,56.0,1088,3
20353,,OVA,FINISHED,FALL,1995.0,954.0,6.0,32.0,57.0,62.0,1087,9
13669,,SPECIAL,FINISHED,SPRING,2012.0,122.0,1.0,1.0,47.0,48.0,1087,3
10905,La croisée dans un labyrinthe étranger Picture Drama,SPECIAL,FINISHED,FALL,2011.0,114.0,6.0,6.0,58.0,60.0,1087,1
681,,OVA,FINISHED,WINTER,2004.0,41.0,1.0,24.0,48.0,48.0,1087,4
97978,Wonder,MOVIE,FINISHED,WINTER,2014.0,141.0,1.0,8.0,58.0,60.0,1086,11
6246,,OVA,FINISHED,SPRING,2000.0,2.0,1.0,22.0,62.0,65.0,1086,4
11911,,SPECIAL,FINISHED,SUMMER,2011.0,113.0,51.0,2.0,63.0,67.0,1085,9
5983,,TV_SHORT,FINISHED,SPRING,2009.0,92.0,39.0,5.0,61.0,64.0,1085,4
5002,,OVA,FINISHED,SPRING,1986.0,862.0,2.0,50.0,59.0,64.0,1084,12
3761,Dogtanian and the Three Muskehounds,TV,FINISHED,FALL,1981.0,814.0,26.0,24.0,62.0,65.0,1084,20
105616,Pokémon: Hoopa's Surprise Ring Adventures,SPECIAL,FINISHED,SPRING,2015.0,152.0,6.0,1.0,52.0,54.0,1083,2
101876,,ONA,FINISHED,,,,12.0,15.0,57.0,62.0,1083,19
2079,Luna Varga,OVA,FINISHED,SPRING,1991.0,912.0,4.0,30.0,59.0,62.0,1083,10
21229,Shin Atashinchi,TV,FINISHED,FALL,2015.0,154.0,26.0,23.0,60.0,62.0,1081,17
9861,,MOVIE,FINISHED,FALL,2010.0,104.0,1.0,2.0,53.0,55.0,1081,5
4385,,MOVIE,FINISHED,SPRING,1975.0,752.0,1.0,30.0,55.0,57.0,1081,10
2310,Super Mobile Legend Dinagiga,OVA,FINISHED,SUMMER,1998.0,983.0,2.0,28.0,46.0,47.0,1081,10
187860,,TV,RELEASING,FALL,2025.0,254.0,,24.0,53.0,60.0,1080,18
166218,,ONA,FINISHED,,,,33.0,,79.0,84.0,1079,56
100072,,SPECIAL,FINISHED,SPRING,2017.0,172.0,6.0,5.0,46.0,46.0,1079,6
6993,,MOVIE,FINISHED,SPRING,1957.0,572.0,1.0,13.0,52.0,54.0,1079,5
1643,,OVA,FINISHED,SUMMER,1995.0,953.0,2.0,27.0,58.0,60.0,1079,6
11699,,OVA,FINISHED,SUMMER,2011.0,113.0,1.0,35.0,59.0,61.0,1078,2
2895,The Whale Hunt,MOVIE,FINISHED,FALL,2001.0,14.0,1.0,16.0,52.0,57.0,1078,0
2223,,TV,FINISHED,WINTER,1986.0,861.0,52.0,24.0,63.0,69.0,1078,19
168164,,ONA,FINISHED,,,,52.0,22.0,80.0,87.0,1076,113
131045,,MOVIE,FINISHED,SPRING,2021.0,212.0,1.0,4.0,63.0,66.0,1076,9
4173,Shigofumi Picture Dramas,SPECIAL,FINISHED,SPRING,2008.0,82.0,7.0,5.0,56.0,58.0,1076,2
1874,,SPECIAL,FINISHED,FALL,2004.0,44.0,4.0,15.0,49.0,50.0,1076,6
1766,Suikoden Demon Century,OVA,FINISHED,FALL,1993.0,934.0,1.0,45.0,54.0,56.0,1076,10
146608,,MOVIE,NOT_YET_RELEASED,,,,1.0,137.0,,,1075,1
110732,,MOVIE,FINISHED,FALL,2014.0,144.0,1.0,130.0,70.0,75.0,1075,15
1014,A Little Snow Fairy Sugar OVA,OVA,FINISHED,SUMMER,2003.0,33.0,2.0,24.0,64.0,67.0,1075,3
13835,,OVA,FINISHED,SPRING,2012.0,122.0,1.0,12.0,46.0,46.0,1074,3
153424,,ONA,FINISHED,,,,3.0,22.0,77.0,82.0,1073,39
363,,OVA,FINISHED,SPRING,2004.0,42.0,4.0,27.0,54.0,56.0,1072,4
172187,Shadowverse Flame: Arc-hen,TV,FINISHED,SPRING,2024.0,242.0,23.0,24.0,63.0,68.0,1071,21
98096,Monster Strike the Animation: An Encore and Continuance - Pandora's Box,ONA,FINISHED,FALL,2016.0,164.0,1.0,9.0,57.0,60.0,1071,4
2911,Shattered Angels Specials,SPECIAL,FINISHED,SUMMER,2007.0,73.0,6.0,5.0,56.0,58.0,1071,8
159728,,ONA,FINISHED,WINTER,2023.0,231.0,1.0,4.0,61.0,63.0,1070,13
4406,,MOVIE,FINISHED,SUMMER,1974.0,743.0,1.0,43.0,62.0,64.0,1070,11
114424,,ONA,FINISHED,WINTER,2020.0,201.0,12.0,1.0,55.0,58.0,1069,3
7336,Cyborg 009: Legend of the Super Galaxy,MOVIE,FINISHED,FALL,1980.0,804.0,1.0,130.0,58.0,61.0,1069,12
154006,,ONA,FINISHED,,,,1.0,1.0,54.0,56.0,1068,2
109148,,ONA,FINISHED,,,,16.0,24.0,52.0,58.0,1068,18
97605,,ONA,FINISHED,SPRING,2017.0,172.0,10.0,8.0,51.0,54.0,1068,9
5715,Arcade Gamer Fubuki: Paradise Beyond the Wall,SPECIAL,FINISHED,WINTER,2003.0,31.0,1.0,6.0,42.0,42.0,1068,6
128392,,ONA,FINISHED,FALL,2020.0,204.0,12.0,2.0,54.0,57.0,1067,9
115519,,ONA,FINISHED,SPRING,2020.0,202.0,48.0,2.0,58.0,63.0,1067,5
2318,,OVA,FINISHED,FALL,1989.0,894.0,1.0,50.0,30.0,29.0,1067,3
1537,Ryu the Primitive Boy,TV,FINISHED,FALL,1971.0,714.0,22.0,25.0,58.0,61.0,1067,17
4943,A Journey Through Fairyland,MOVIE,FINISHED,FALL,1985.0,854.0,1.0,91.0,59.0,63.0,1066,13
156727,,MOVIE,FINISHED,SPRING,2024.0,242.0,1.0,60.0,61.0,66.0,1065,13
102429,Garo: Crimson Moon - The Butterfly of Time,SPECIAL,FINISHED,SUMMER,2016.0,163.0,1.0,23.0,55.0,58.0,1065,5
148960,,MOVIE,FINISHED,SUMMER,2022.0,223.0,1.0,25.0,74.0,81.0,1064,14
110364,Pac-Man and the Ghostly Adventures,TV,FINISHED,SPRING,2014.0,142.0,52.0,25.0,49.0,50.0,1064,12
21843,Red Ash -GEARWORLD-,MOVIE,FINISHED,SPRING,2017.0,172.0,1.0,23.0,51.0,52.0,1064,3
21826,Adventures in Beauty Wonderland,MOVIE,FINISHED,,,,1.0,5.0,36.0,36.0,1064,2
98846,Monster Strike 2: MSonic! D'Artagnyan's Rise to Fame,ONA,FINISHED,SUMMER,2017.0,173.0,5.0,13.0,52.0,54.0,1063,5
21354,,TV_SHORT,FINISHED,FALL,2015.0,154.0,12.0,2.0,56.0,58.0,1063,2
3990,,MOVIE,FINISHED,SPRING,1943.0,432.0,1.0,16.0,51.0,52.0,1063,1
104490,,ONA,FINISHED,,,,1.0,1.0,39.0,38.0,1062,1
11915,,ONA,FINISHED,SPRING,2006.0,62.0,2.0,2.0,30.0,30.0,1062,1
1753,,SPECIAL,FINISHED,FALL,2001.0,14.0,1.0,13.0,59.0,61.0,1062,3
115091,,SPECIAL,FINISHED,,,,1.0,1.0,49.0,50.0,1061,1
168116,Left-Hand Layup! Season2,ONA,FINISHED,,,,9.0,24.0,67.0,72.0,1060,15
4773,,TV,FINISHED,SPRING,1994.0,942.0,37.0,24.0,67.0,73.0,1060,25
2679,Galactic Pirates,OVA,FINISHED,WINTER,1990.0,901.0,6.0,25.0,60.0,64.0,1059,6
127040,,MOVIE,FINISHED,FALL,2020.0,204.0,1.0,2.0,59.0,62.0,1058,8
99208,,MOVIE,FINISHED,FALL,1997.0,974.0,1.0,1.0,37.0,37.0,1058,2
7482,,OVA,FINISHED,WINTER,1987.0,871.0,1.0,37.0,44.0,44.0,1058,7
7435,,MOVIE,FINISHED,SUMMER,1991.0,913.0,1.0,31.0,57.0,61.0,1058,10
1247,Project Blue Earth SOS,OVA,FINISHED,SUMMER,2006.0,63.0,6.0,45.0,57.0,61.0,1057,3
1035,,TV_SHORT,FINISHED,SUMMER,2005.0,53.0,26.0,9.0,62.0,66.0,1057,10
100328,,ONA,FINISHED,SUMMER,2017.0,173.0,1.0,1.0,55.0,56.0,1056,5
1102,Urda,ONA,FINISHED,WINTER,2002.0,21.0,5.0,6.0,37.0,36.0,1056,1
18449,,ONA,FINISHED,FALL,2009.0,94.0,1.0,7.0,57.0,59.0,1055,2
18149,,SPECIAL,FINISHED,SPRING,2013.0,132.0,1.0,1.0,44.0,44.0,1055,1
2529,Princess Minerva,OVA,FINISHED,SPRING,1995.0,952.0,1.0,45.0,57.0,59.0,1055,3
146488,Mobile Suit Gundam 00: Revealed Chronicle,ONA,FINISHED,SPRING,2022.0,222.0,3.0,9.0,47.0,51.0,1054,5
139813,Cinderella Nine: The Story Continues,SPECIAL,FINISHED,SUMMER,2021.0,213.0,1.0,24.0,59.0,61.0,1054,10
103847,,OVA,FINISHED,FALL,2018.0,184.0,1.0,27.0,62.0,66.0,1054,7
3772,Cubix,TV,FINISHED,FALL,2003.0,34.0,26.0,23.0,46.0,46.0,1054,6
154147,,SPECIAL,FINISHED,SUMMER,2013.0,133.0,2.0,13.0,62.0,66.0,1053,10
122652,,ONA,FINISHED,,,,12.0,,71.0,76.0,1053,43
8134,Sergeant Keroro: The Super Duper Movie 5,MOVIE,FINISHED,WINTER,2010.0,101.0,1.0,74.0,63.0,66.0,1053,5
3935,Clockwork Fighters Hiwou's War,TV,FINISHED,FALL,2000.0,4.0,26.0,25.0,65.0,71.0,1052,17
7083,,SPECIAL,FINISHED,WINTER,2008.0,81.0,6.0,3.0,55.0,57.0,1051,5
3178,,MOVIE,FINISHED,SPRING,1989.0,892.0,1.0,80.0,51.0,53.0,1051,9
2790,Delinquent in Drag,OVA,FINISHED,SUMMER,1992.0,923.0,1.0,43.0,45.0,46.0,1051,8
7597,,OVA,FINISHED,WINTER,2010.0,101.0,1.0,35.0,53.0,55.0,1050,2
164538,,ONA,FINISHED,SPRING,2023.0,232.0,5.0,1.0,57.0,61.0,1049,8
101385,,TV,FINISHED,SPRING,2018.0,182.0,8.0,27.0,65.0,69.0,1049,12
2826,The Wonderful Wizard of Oz,TV,FINISHED,FALL,1986.0,864.0,52.0,25.0,59.0,63.0,1049,16
21722,,SPECIAL,FINISHED,WINTER,2016.0,161.0,1.0,6.0,47.0,48.0,1048,4
16261,,OVA,FINISHED,FALL,1999.0,994.0,1.0,29.0,53.0,54.0,1048,7
10545,,OVA,FINISHED,SPRING,2011.0,112.0,1.0,30.0,50.0,51.0,1048,5
2314,Fly! Peek the Whale,MOVIE,FINISHED,SPRING,1991.0,912.0,1.0,80.0,60.0,63.0,1048,11
280,Animal Lane,TV,FINISHED,FALL,2005.0,54.0,51.0,23.0,63.0,68.0,1048,13
173884,,MOVIE,FINISHED,FALL,2024.0,244.0,1.0,69.0,55.0,67.0,1047,7
154150,,ONA,FINISHED,,,,3.0,22.0,77.0,82.0,1046,39
130296,,ONA,FINISHED,WINTER,2021.0,211.0,15.0,14.0,47.0,49.0,1046,9
6281,The Asylum Session,MOVIE,FINISHED,SUMMER,2009.0,93.0,1.0,65.0,38.0,38.0,1043,3
5673,,MOVIE,FINISHED,,,0.0,1.0,90.0,61.0,63.0,1043,6
2101,,OVA,FINISHED,SPRING,1993.0,932.0,1.0,30.0,50.0,51.0,1043,3
1409,,TV_SHORT,FINISHED,FALL,2003.0,34.0,5.0,5.0,56.0,59.0,1043,3
660,,OVA,FINISHED,SUMMER,2000.0,3.0,8.0,30.0,64.0,68.0,1043,5
111732,Vevara in Your Dream,ONA,FINISHED,SUMMER,2019.0,193.0,1.0,10.0,59.0,62.0,1042,14
4948,Magic Boy,MOVIE,FINISHED,FALL,1959.0,594.0,1.0,83.0,54.0,56.0,1042,3
187265,,ONA,FINISHED,,,,1.0,2.0,74.0,79.0,1041,27
114107,The Ravages of Time,ONA,FINISHED,,,,16.0,,63.0,72.0,1041,33
3213,,TV,FINISHED,SUMMER,1980.0,803.0,35.0,23.0,69.0,76.0,1041,14
21433,,SPECIAL,FINISHED,FALL,2015.0,154.0,1.0,4.0,50.0,51.0,1039,2
168973,,ONA,FINISHED,SUMMER,2023.0,233.0,4.0,2.0,50.0,52.0,1038,9
2570,The Mischevious Twins,TV,FINISHED,WINTER,1991.0,911.0,26.0,24.0,63.0,68.0,1038,7
195787,,TV,NOT_YET_RELEASED,,,,,,,,1037,2
115879,,OVA,FINISHED,,,,1.0,11.0,57.0,60.0,1037,3
9177,,OVA,FINISHED,SPRING,1990.0,902.0,3.0,42.0,56.0,59.0,1037,7
3686,,OVA,FINISHED,FALL,2007.0,74.0,1.0,24.0,61.0,63.0,1037,2
1893,,TV,FINISHED,SPRING,1995.0,952.0,117.0,24.0,61.0,65.0,1037,15
2572,Alice in Wonderland,TV,FINISHED,FALL,1983.0,834.0,52.0,26.0,55.0,58.0,1036,10
192800,,TV,NOT_YET_RELEASED,,,,,,,,1035,8
102406,,ONA,FINISHED,SUMMER,2014.0,143.0,1.0,2.0,47.0,48.0,1034,3
4318,Dragon Century,OVA,FINISHED,FALL,1988.0,884.0,2.0,30.0,57.0,59.0,1034,9
3811,The Adventures of the Little Prince,TV,FINISHED,SUMMER,1978.0,783.0,35.0,24.0,55.0,59.0,1034,6
137730,,ONA,FINISHED,,,,3.0,29.0,73.0,79.0,1033,50
6971,,TV,FINISHED,FALL,1971.0,714.0,45.0,25.0,63.0,68.0,1033,11
625,Moekko Company,OVA,FINISHED,WINTER,2003.0,31.0,3.0,30.0,43.0,43.0,1033,3
154178,,ONA,FINISHED,SPRING,2022.0,222.0,6.0,1.0,50.0,52.0,1032,9
18835,,OVA,FINISHED,SPRING,2013.0,132.0,2.0,11.0,59.0,64.0,1032,2
16532,,SPECIAL,FINISHED,SUMMER,2012.0,123.0,3.0,3.0,60.0,67.0,1032,10
6999,,SPECIAL,FINISHED,SPRING,2009.0,92.0,2.0,3.0,60.0,62.0,1032,1
3292,,SPECIAL,FINISHED,FALL,2007.0,74.0,6.0,9.0,65.0,68.0,1032,9
1711,,TV,FINISHED,FALL,2004.0,44.0,13.0,25.0,63.0,67.0,1032,17
120896,Ghost in the Shell: Arise - EPISODE:[.jp],ONA,FINISHED,,,,1.0,3.0,54.0,56.0,1031,6
3425,Famous Dog Lassie,TV,FINISHED,WINTER,1996.0,961.0,26.0,20.0,66.0,71.0,1031,13
10693,Appleseed XIII: Ouranos,MOVIE,FINISHED,FALL,2011.0,114.0,1.0,85.0,53.0,56.0,1030,5
4439,Judo Boy,TV,FINISHED,SPRING,1969.0,692.0,26.0,25.0,55.0,59.0,1030,11
3676,Machine Robo: Revenge of Chronos,TV,FINISHED,SUMMER,1986.0,863.0,47.0,20.0,63.0,69.0,1029,8
194712,,OVA,RELEASING,,,,4.0,,,65.0,1028,21
172966,,TV_SHORT,FINISHED,WINTER,2024.0,241.0,13.0,4.0,42.0,42.0,1028,11
125870,Don't Call Us A JUNK GAME!,ONA,FINISHED,FALL,2020.0,204.0,12.0,3.0,46.0,47.0,1028,6
102447,Dawn Of The World,ONA,FINISHED,,,,20.0,17.0,49.0,53.0,1028,8
6680,,MOVIE,FINISHED,,,,1.0,19.0,55.0,57.0,1028,14
3157,Guardian Hearts-Power UP!,OVA,FINISHED,WINTER,2005.0,51.0,4.0,17.0,51.0,52.0,1028,9
153146,Utano Princesama Maji LOVE STARISH TOURS: The Journey Begins,SPECIAL,FINISHED,SUMMER,2022.0,223.0,1.0,48.0,63.0,67.0,1026,16
21203,,OVA,FINISHED,SUMMER,2015.0,153.0,1.0,10.0,61.0,66.0,1026,10
20581,,MOVIE,FINISHED,WINTER,2014.0,141.0,1.0,48.0,62.0,67.0,1026,7
8767,Tenchi in Tokyo Specials,SPECIAL,FINISHED,WINTER,1997.0,971.0,6.0,4.0,57.0,61.0,1026,7
1059,,OVA,FINISHED,SPRING,1996.0,962.0,2.0,30.0,45.0,45.0,1026,5
168163,,ONA,FINISHED,,,,53.0,24.0,80.0,86.0,1025,87
135178,,MOVIE,FINISHED,SUMMER,2023.0,233.0,1.0,59.0,64.0,71.0,1025,9
2405,,TV,FINISHED,SPRING,1988.0,882.0,36.0,20.0,68.0,74.0,1025,13
6741,Netherworld Battle Chronicle: Disgaea - Trailer,SPECIAL,FINISHED,WINTER,2006.0,61.0,1.0,5.0,60.0,63.0,1024,6
21846,,MOVIE,FINISHED,SPRING,2017.0,172.0,1.0,26.0,50.0,52.0,1023,6
5785,G-9,OVA,FINISHED,FALL,2006.0,64.0,1.0,17.0,48.0,49.0,1023,3
4398,,MOVIE,FINISHED,,,,1.0,3.0,45.0,45.0,1023,2
1768,Kikaider 01: The Animation,OVA,FINISHED,FALL,2001.0,14.0,4.0,27.0,63.0,65.0,1023,10
106492,,SPECIAL,FINISHED,,,,1.0,9.0,43.0,44.0,1022,6
155092,,ONA,FINISHED,,,,4.0,21.0,76.0,82.0,1021,35
153496,,ONA,FINISHED,,,,16.0,19.0,77.0,83.0,1021,46
8754,,SPECIAL,FINISHED,WINTER,2009.0,91.0,2.0,3.0,57.0,59.0,1021,6
4339,,TV,FINISHED,SPRING,1977.0,772.0,23.0,24.0,57.0,61.0,1021,10
3481,,MOVIE,FINISHED,SUMMER,1976.0,763.0,1.0,31.0,58.0,60.0,1021,9
1857,A Spirit of the Sun,SPECIAL,FINISHED,FALL,2006.0,64.0,2.0,77.0,58.0,62.0,1021,3
924,Transformers Super-God Masterforce,TV,FINISHED,SPRING,1988.0,882.0,43.0,24.0,60.0,63.0,1021,15
112152,Pokémon Masters Animated Trailer,SPECIAL,FINISHED,,,,1.0,4.0,59.0,61.0,1020,3
3418,,TV,FINISHED,FALL,1993.0,934.0,50.0,20.0,61.0,66.0,1020,16
1452,,OVA,FINISHED,FALL,1987.0,874.0,1.0,45.0,52.0,53.0,1020,4
926,Transformers Victory,TV,FINISHED,SPRING,1989.0,892.0,44.0,23.0,64.0,67.0,1020,24
110578,,SPECIAL,FINISHED,FALL,2016.0,164.0,6.0,7.0,55.0,59.0,1019,2
11447,,MOVIE,FINISHED,SPRING,1956.0,562.0,1.0,11.0,52.0,53.0,1019,6
198113,,TV,NOT_YET_RELEASED,,,,,,,,1018,7
105245,,OVA,FINISHED,WINTER,2019.0,191.0,1.0,24.0,50.0,51.0,1018,13
1590,Legendz: Tale of the Dragon Kings,TV,FINISHED,SPRING,2004.0,42.0,50.0,24.0,69.0,74.0,1018,37
132530,God Troubles Me 3,ONA,FINISHED,,,,12.0,15.0,73.0,78.0,1017,21
131964,LIFE OF FALLING,MOVIE,FINISHED,,,,1.0,2.0,56.0,59.0,1017,6
13287,Galaxy Angel: Five Sukiyaki Lunch Boxes,SPECIAL,FINISHED,WINTER,2002.0,21.0,1.0,15.0,64.0,67.0,1017,0
6636,Super High Speed Galvion,TV,FINISHED,WINTER,1984.0,841.0,22.0,25.0,57.0,62.0,1017,10
6525,,TV_SHORT,FINISHED,SPRING,2009.0,92.0,10.0,8.0,42.0,43.0,1017,3
137746,,ONA,NOT_YET_RELEASED,,,,,,,,1016,14
7025,,MOVIE,FINISHED,,,,1.0,10.0,45.0,45.0,1016,5
3977,To Heart Special Mini-Episodes,SPECIAL,FINISHED,SPRING,1999.0,992.0,6.0,5.0,56.0,58.0,1016,6
2127,,TV,FINISHED,FALL,1996.0,964.0,38.0,25.0,63.0,68.0,1016,15
5304,Maison de Castle,TV_SHORT,FINISHED,SUMMER,2008.0,83.0,10.0,5.0,50.0,52.0,1015,11
102657,Dragon Nest: Warriors' Dawn,MOVIE,FINISHED,,,0.0,1.0,87.0,65.0,68.0,1014,20
195517,,SPECIAL,FINISHED,SUMMER,2025.0,253.0,1.0,7.0,66.0,72.0,1013,8
170822,,TV,NOT_YET_RELEASED,,,,,,,,1013,13
155093,,ONA,FINISHED,,,,4.0,21.0,76.0,81.0,1013,36
12917,,MOVIE,FINISHED,,,,1.0,93.0,67.0,71.0,1013,16
5938,Onegai My Melody Kirara,TV,FINISHED,SPRING,2008.0,82.0,52.0,20.0,57.0,62.0,1013,12
166249,,MOVIE,FINISHED,SPRING,2025.0,252.0,1.0,64.0,,50.0,1012,11
127465,,ONA,FINISHED,FALL,2020.0,204.0,30.0,1.0,52.0,55.0,1012,7
1188,,TV_SHORT,FINISHED,SUMMER,1998.0,983.0,24.0,6.0,56.0,59.0,1012,4
2065,,OVA,FINISHED,FALL,1991.0,914.0,2.0,45.0,57.0,59.0,1011,4
108726,,ONA,FINISHED,SPRING,2019.0,192.0,26.0,2.0,61.0,65.0,1010,4
2709,,TV,FINISHED,WINTER,1998.0,981.0,51.0,25.0,64.0,66.0,1010,16
124230,,ONA,FINISHED,,,,12.0,6.0,66.0,70.0,1009,18
104739,Tsuritama Picture Drama,OVA,FINISHED,,,,1.0,18.0,53.0,56.0,1009,3
98517,,TV_SHORT,FINISHED,SUMMER,2017.0,173.0,12.0,7.0,42.0,42.0,1008,5
7430,,OVA,FINISHED,,,,1.0,18.0,57.0,59.0,1008,13
1992,Hyper Speed GranDoll,OVA,FINISHED,,,,3.0,30.0,53.0,55.0,1008,11
174417,,ONA,FINISHED,WINTER,2024.0,241.0,12.0,2.0,57.0,61.0,1007,3
159726,,ONA,FINISHED,WINTER,2023.0,231.0,1.0,7.0,65.0,69.0,1007,9
187303,,TV,NOT_YET_RELEASED,,,,,,,,1006,11
121216,,ONA,NOT_YET_RELEASED,,,,,,,,1006,4
10406,Spelunker Is a Teacher,OVA,FINISHED,SPRING,2011.0,112.0,1.0,30.0,46.0,46.0,1006,2
162682,,MOVIE,FINISHED,SPRING,2025.0,252.0,1.0,88.0,,36.0,1004,12
137757,,ONA,FINISHED,,,,52.0,21.0,74.0,81.0,1004,74
103376,,TV_SHORT,FINISHED,,,,78.0,3.0,53.0,58.0,1004,7
3734,,OVA,FINISHED,FALL,1998.0,984.0,3.0,45.0,62.0,66.0,1004,6
5618,The Gutsy Frog,TV,FINISHED,FALL,1972.0,724.0,103.0,20.0,66.0,71.0,1003,25
4158,,SPECIAL,FINISHED,FALL,2005.0,54.0,1.0,3.0,52.0,54.0,1003,3
21528,,TV_SHORT,FINISHED,WINTER,2016.0,161.0,12.0,3.0,55.0,57.0,1002,2
17221,,OVA,FINISHED,SPRING,1987.0,872.0,1.0,48.0,51.0,53.0,1002,5
7308,Future Boy Conan Movie,MOVIE,FINISHED,FALL,1979.0,794.0,1.0,122.0,62.0,68.0,1002,8
9792,,OVA,FINISHED,FALL,1990.0,904.0,2.0,30.0,63.0,67.0,1001,6
6119,,TV_SHORT,FINISHED,SPRING,2009.0,92.0,305.0,10.0,62.0,69.0,1001,14
107755,,MOVIE,FINISHED,SPRING,2018.0,182.0,1.0,85.0,61.0,65.0,999,8
8235,,TV,FINISHED,WINTER,1972.0,721.0,52.0,25.0,60.0,64.0,999,9
2059,,OVA,FINISHED,FALL,1990.0,904.0,6.0,24.0,58.0,61.0,999,9
158595,,MOVIE,FINISHED,SUMMER,2023.0,233.0,1.0,93.0,64.0,69.0,998,13
4387,,MOVIE,FINISHED,SPRING,1976.0,762.0,1.0,30.0,59.0,62.0,998,9
3600,Yotoden: Chronicle of the Warlord Period,OVA,FINISHED,SPRING,1987.0,872.0,3.0,42.0,58.0,61.0,998,11
2718,Triton of the Sea,TV,FINISHED,SPRING,1972.0,722.0,27.0,23.0,60.0,64.0,998,6
100110,,OVA,FINISHED,SPRING,1991.0,912.0,1.0,40.0,38.0,38.0,997,3
2797,Shootfighter Tekken,OVA,FINISHED,WINTER,2002.0,21.0,3.0,45.0,57.0,60.0,997,7
1989,The Drop,MOVIE,FINISHED,FALL,1965.0,654.0,1.0,4.0,50.0,51.0,997,0
1411,VS Knight Lamune & 40 Fresh,OVA,FINISHED,SPRING,1997.0,972.0,6.0,30.0,57.0,60.0,997,11
3568,Fly High,TV,FINISHED,SUMMER,1996.0,963.0,30.0,26.0,63.0,68.0,996,4
14913,,TV,FINISHED,FALL,2012.0,124.0,29.0,20.0,63.0,67.0,995,16
3193,Monkey Typhoon,TV,FINISHED,FALL,2002.0,24.0,52.0,23.0,63.0,67.0,995,5
1528,BATTLE SKIPPER THE MOVIE,OVA,FINISHED,SUMMER,1995.0,953.0,3.0,27.0,52.0,54.0,995,7
122513,,ONA,NOT_YET_RELEASED,,,,,,,,994,10
3878,,TV,FINISHED,WINTER,1980.0,801.0,49.0,20.0,63.0,69.0,994,15
1071,,OVA,FINISHED,SPRING,2006.0,62.0,1.0,26.0,52.0,54.0,994,3
168632,The Dangerous Convenience Store,ONA,FINISHED,,,,2.0,8.0,61.0,66.0,993,21
143391,,ONA,FINISHED,SPRING,2020.0,202.0,9.0,1.0,46.0,48.0,993,13
102525,Gundam: G no Reconguista - From the Past to the Future,SPECIAL,FINISHED,WINTER,2015.0,151.0,1.0,9.0,53.0,55.0,993,0
16648,,SPECIAL,FINISHED,SUMMER,2010.0,103.0,3.0,1.0,52.0,53.0,993,3
9837,,OVA,FINISHED,FALL,1993.0,934.0,2.0,51.0,63.0,66.0,993,9
3751,Twelve Months,MOVIE,FINISHED,SPRING,1980.0,802.0,1.0,65.0,61.0,63.0,993,7
8496,,OVA,FINISHED,FALL,1991.0,914.0,1.0,30.0,59.0,61.0,992,10
2690,,OVA,FINISHED,FALL,1986.0,864.0,1.0,55.0,58.0,60.0,992,2
18639,,SPECIAL,FINISHED,FALL,2012.0,124.0,6.0,3.0,56.0,59.0,991,6
15393,,MOVIE,FINISHED,FALL,2011.0,114.0,1.0,21.0,,50.0,991,1
10276,,SPECIAL,FINISHED,WINTER,2009.0,91.0,3.0,2.0,59.0,61.0,991,1
3675,Andromeda Stories,SPECIAL,FINISHED,SUMMER,1982.0,823.0,1.0,85.0,56.0,58.0,991,7
8464,Holey Pants: Desire on a Stroll,OVA,FINISHED,SPRING,1987.0,872.0,1.0,32.0,35.0,34.0,990,4
1884,Princess Beware,TV,FINISHED,SPRING,2006.0,62.0,12.0,24.0,58.0,61.0,990,3
103740,,MOVIE,FINISHED,WINTER,2017.0,171.0,1.0,65.0,67.0,71.0,989,8
4663,Iron Fist Chinmi,TV,FINISHED,SUMMER,1988.0,883.0,20.0,24.0,63.0,68.0,989,7
1778,,TV,FINISHED,,,,26.0,24.0,63.0,68.0,988,19
157127,,ONA,FINISHED,,,,4.0,22.0,76.0,82.0,987,47
126664,SD GUNDAM WORLD HEROES,ONA,FINISHED,SPRING,2021.0,212.0,24.0,24.0,49.0,52.0,987,5
99217,,ONA,FINISHED,SPRING,2015.0,152.0,1.0,2.0,47.0,48.0,987,3
9356,,OVA,FINISHED,WINTER,1986.0,861.0,1.0,30.0,44.0,44.0,987,6
