anime_id,genre
167991,Mystery
167991,Supernatural
529,Drama
529,Romance
529,Sci-Fi
169440,Adventure
169440,Comedy
169440,Fantasy
21313,Drama
21313,Fantasy
21313,Romance
107622,Comedy
19117,Adventure
19117,Drama
19117,Romance
463,Action
463,Adventure
463,Comedy
463,Fantasy
97635,Action
97635,Comedy
97635,Fantasy
795,Drama
795,Psychological
634,Drama
634,Psychological
634,Romance
634,Slice of Life
20604,Comedy
20604,Slice of Life
10465,Action
10465,Comedy
10465,Ecchi
9981,Action
9981,Mystery
181182,Mystery
181182,Psychological
181182,Slice of Life
21512,Music
21512,Slice of Life
325,Drama
325,Romance
325,Slice of Life
126661,Comedy
158895,Action
158895,Fantasy
101574,Comedy
101574,Drama
101574,Slice of Life
4672,Action
4672,Psychological
4672,Sci-Fi
177476,Action
177476,Adventure
177476,Comedy
177476,Fantasy
1303,Action
1303,Drama
1303,Psychological
1303,Sci-Fi
95,Action
95,Adventure
95,Drama
95,Mecha
95,Sci-Fi
441,Drama
441,Fantasy
441,Mystery
441,Psychological
441,Romance
189323,Action
189323,Adventure
189323,Comedy
189323,Fantasy
189323,Sci-Fi
1566,Mystery
1566,Sci-Fi
101368,Action
101368,Mecha
101368,Sci-Fi
10572,Comedy
10572,Ecchi
10572,Sports
14093,Action
14093,Adventure
14093,Comedy
14093,Fantasy
12783,Comedy
12783,Ecchi
12783,Romance
12783,Sci-Fi
12783,Supernatural
182060,Comedy
182060,Fantasy
182060,Romance
1142,Drama
1142,Romance
1142,Slice of Life
350,Comedy
350,Drama
350,Fantasy
350,Mahou Shoujo
350,Slice of Life
112686,Action
112686,Drama
112686,Sci-Fi
169362,Action
169362,Fantasy
20777,Comedy
136428,Comedy
136428,Fantasy
97979,Comedy
97979,Slice of Life
97979,Sports
20533,Action
20533,Drama
20533,Mecha
20533,Sci-Fi
731,Adventure
731,Drama
731,Music
731,Sci-Fi
20455,Comedy
20455,Music
20455,Slice of Life
170935,Action
170935,Drama
170935,Thriller
179999,Action
179999,Sci-Fi
179999,Slice of Life
975,Sci-Fi
975,Slice of Life
98529,Comedy
98529,Slice of Life
594,Action
594,Adventure
594,Comedy
98574,Action
98574,Supernatural
16890,Comedy
16890,Fantasy
16890,Mystery
16890,Supernatural
112930,Romance
101633,Comedy
101633,Drama
101633,Music
101633,Slice of Life
14189,Horror
14189,Mystery
14189,Romance
14189,Supernatural
2921,Action
2921,Drama
2921,Slice of Life
2921,Sports
2397,Action
2397,Adventure
2397,Fantasy
2397,Sci-Fi
6974,Comedy
6974,Mystery
6974,Sci-Fi
6974,Supernatural
177509,Comedy
177509,Ecchi
177509,Mecha
177509,Romance
177509,Sci-Fi
15377,Action
15377,Comedy
15377,Ecchi
15377,Romance
2002,Action
2002,Mecha
2002,Sci-Fi
20560,Action
20560,Drama
20560,Mahou Shoujo
20560,Music
20560,Sci-Fi
21321,Comedy
21321,Slice of Life
5112,Comedy
5112,Ecchi
5112,Fantasy
5112,Romance
20796,Drama
20796,Romance
21265,Action
21265,Adventure
21265,Sci-Fi
565,Action
565,Adventure
565,Drama
565,Sci-Fi
413,Action
413,Horror
413,Sci-Fi
8536,Comedy
8536,Romance
8536,Supernatural
20930,Action
20930,Comedy
20930,Fantasy
99807,Drama
99807,Music
20571,Action
20571,Comedy
20571,Ecchi
20571,Mecha
20571,Sci-Fi
10015,Action
10015,Fantasy
28,Comedy
21305,Action
21305,Comedy
21305,Fantasy
139359,Comedy
139359,Fantasy
139359,Romance
139359,Slice of Life
154643,Action
154643,Mecha
154643,Sci-Fi
132,Action
132,Comedy
132,Drama
132,Mystery
172420,Drama
172420,Psychological
172420,Slice of Life
172420,Sports
603,Action
603,Adventure
603,Comedy
603,Fantasy
603,Mahou Shoujo
181449,Action
181449,Drama
181449,Fantasy
181449,Sci-Fi
98298,Action
98298,Adventure
98298,Fantasy
125869,Action
125869,Adventure
125869,Drama
125869,Fantasy
125869,Mystery
1722,Comedy
1722,Ecchi
1722,Fantasy
1722,Romance
122148,Comedy
122148,Slice of Life
13585,Drama
13585,Romance
13585,Supernatural
19759,Action
19759,Comedy
19759,Supernatural
21728,Action
21728,Adventure
21728,Fantasy
21235,Comedy
21235,Sports
1546,Adventure
1546,Comedy
1546,Ecchi
1546,Fantasy
1546,Romance
6203,Comedy
6203,Romance
98630,Action
98630,Adventure
98630,Fantasy
98630,Romance
156111,Drama
156111,Romance
3229,Comedy
3229,Ecchi
3229,Romance
185801,Action
185801,Comedy
185801,Fantasy
11227,Action
11227,Comedy
11227,Mecha
112376,Comedy
112376,Fantasy
9047,Action
9047,Fantasy
9047,Sci-Fi
10647,Action
10647,Fantasy
10647,Supernatural
151117,Fantasy
151117,Horror
151117,Mystery
151117,Psychological
151117,Supernatural
97988,Action
97988,Adventure
97988,Comedy
97988,Fantasy
12979,Action
12979,Comedy
105662,Action
105662,Comedy
105662,Sci-Fi
144144,Drama
144144,Fantasy
143846,Action
143846,Adventure
143846,Fantasy
143846,Psychological
184639,Drama
184639,Slice of Life
155348,Action
155348,Adventure
155348,Drama
155348,Fantasy
155348,Supernatural
185939,Comedy
185939,Slice of Life
178022,Drama
178022,Slice of Life
514,Drama
514,Horror
514,Psychological
514,Romance
514,Supernatural
195516,Drama
195516,Mystery
187663,Adventure
187663,Comedy
187663,Fantasy
187663,Slice of Life
21187,Drama
100745,Action
100745,Sports
435,Action
435,Adventure
435,Comedy
435,Drama
435,Fantasy
435,Mahou Shoujo
435,Mecha
101581,Comedy
101581,Ecchi
101581,Romance
101581,Supernatural
113024,Action
113024,Drama
113024,Music
113024,Psychological
170503,Action
170503,Drama
170503,Fantasy
170503,Supernatural
19319,Action
19319,Mecha
19319,Sci-Fi
115069,Music
115069,Slice of Life
246,Adventure
246,Comedy
246,Fantasy
246,Romance
6171,Action
6171,Adventure
6171,Supernatural
4551,Adventure
4551,Fantasy
4551,Romance
834,Action
834,Adventure
834,Drama
834,Fantasy
834,Supernatural
170113,Drama
170113,Fantasy
170113,Romance
11021,Action
11021,Mecha
11021,Sci-Fi
3230,Adventure
3230,Comedy
3230,Fantasy
100294,Action
100294,Fantasy
100294,Romance
97642,Comedy
97642,Drama
97642,Fantasy
21404,Action
21404,Sci-Fi
153687,Action
153687,Psychological
153687,Sci-Fi
153687,Thriller
13403,Comedy
13403,Mystery
13403,Supernatural
1606,Action
1606,Adventure
1606,Comedy
1606,Romance
1606,Supernatural
178550,Adventure
178550,Fantasy
178550,Romance
143080,Drama
143080,Mystery
143080,Psychological
143080,Thriller
104937,Fantasy
104937,Music
169584,Comedy
169584,Drama
169584,Romance
169584,Supernatural
168500,Action
168500,Adventure
168500,Comedy
168500,Fantasy
248,Comedy
248,Ecchi
248,Romance
12471,Action
12471,Adventure
12471,Drama
12471,Mecha
12471,Sci-Fi
101705,Adventure
101705,Sci-Fi
141400,Comedy
141400,Ecchi
141400,Fantasy
1486,Comedy
1486,Drama
1486,Romance
97984,Adventure
97984,Drama
97984,Fantasy
99796,Action
99796,Mystery
18851,Action
18851,Comedy
18851,Ecchi
18851,Fantasy
18851,Mahou Shoujo
18851,Sports
107346,Adventure
107346,Fantasy
104115,Comedy
104115,Slice of Life
1288,Comedy
1288,Mecha
1288,Sci-Fi
128828,Action
128828,Drama
104391,Comedy
104391,Music
104391,Slice of Life
99938,Action
99938,Sports
168345,Adventure
168345,Comedy
168345,Fantasy
587,Comedy
587,Drama
587,Romance
160442,Action
160442,Comedy
160442,Drama
160442,Romance
160442,Supernatural
98778,Action
98778,Drama
20487,Action
20487,Adventure
20487,Sci-Fi
1347,Action
1347,Mecha
1347,Sci-Fi
195539,Drama
195539,Sci-Fi
102835,Action
102835,Mecha
102835,Sci-Fi
21197,Comedy
21197,Ecchi
21197,Slice of Life
21197,Sports
465,Adventure
465,Comedy
465,Fantasy
3713,Horror
3713,Mystery
3713,Psychological
3713,Supernatural
180425,Comedy
180425,Slice of Life
10447,Action
10447,Drama
10447,Fantasy
10447,Mecha
10447,Romance
10447,Sci-Fi
100965,Music
100965,Slice of Life
9587,Comedy
9587,Ecchi
9587,Romance
163571,Drama
163571,Music
163571,Slice of Life
5150,Comedy
5150,Ecchi
5150,Romance
20643,Drama
20643,Romance
20643,Sci-Fi
117196,Adventure
117196,Comedy
117196,Fantasy
117196,Mahou Shoujo
117196,Romance
117196,Sci-Fi
167,Adventure
167,Comedy
167,Drama
167,Fantasy
167,Mecha
167,Sci-Fi
94,Action
94,Drama
94,Mecha
94,Romance
94,Sci-Fi
21500,Action
21500,Adventure
21500,Drama
21500,Fantasy
21500,Sci-Fi
966,Comedy
966,Ecchi
966,Slice of Life
21334,Comedy
21334,Slice of Life
173388,Comedy
173388,Ecchi
173388,Fantasy
173388,Slice of Life
2404,Action
2404,Horror
2404,Supernatural
100226,Horror
97683,Music
97683,Slice of Life
21673,Action
21673,Drama
21673,Mahou Shoujo
21673,Music
21673,Sci-Fi
132525,Action
132525,Sci-Fi
158,Drama
158,Romance
158,Slice of Life
183965,Comedy
183965,Romance
183965,Slice of Life
21214,Comedy
21214,Slice of Life
155982,Action
155982,Supernatural
167146,Romance
167146,Supernatural
161992,Fantasy
146609,Comedy
146609,Drama
146609,Sci-Fi
146609,Slice of Life
9000,Adventure
9000,Romance
109928,Adventure
109928,Music
109928,Supernatural
116173,Action
116173,Fantasy
166700,Drama
166700,Romance
167142,Action
167142,Drama
167142,Mystery
167142,Sci-Fi
208,Action
208,Drama
208,Mystery
208,Sci-Fi
149073,Action
149073,Comedy
149073,Sports
251,Adventure
251,Comedy
251,Fantasy
20509,Mecha
20509,Sci-Fi
153841,Drama
153841,Slice of Life
153841,Sports
20618,Action
20618,Fantasy
20618,Mecha
181839,Drama
181839,Fantasy
181839,Slice of Life
1107,Action
1107,Adventure
1107,Drama
1107,Ecchi
1107,Horror
1107,Supernatural
5118,Comedy
5118,Slice of Life
21765,Comedy
21765,Supernatural
16700,Action
16700,Mystery
16700,Psychological
16700,Thriller
1894,Adventure
1894,Fantasy
137312,Comedy
137312,Drama
137312,Slice of Life
8410,Adventure
8410,Comedy
8410,Sports
987,Action
987,Adventure
987,Comedy
6381,Action
6381,Ecchi
6381,Sci-Fi
169579,Action
169579,Adventure
169579,Drama
169579,Fantasy
169579,Mystery
169579,Romance
20906,Action
20906,Adventure
20906,Comedy
20953,Comedy
20953,Romance
20953,Supernatural
8740,Action
8740,Adventure
8740,Comedy
8740,Fantasy
98240,Comedy
98240,Slice of Life
452,Action
452,Adventure
452,Comedy
452,Drama
452,Fantasy
452,Romance
5764,Action
5764,Adventure
5764,Comedy
5764,Ecchi
5764,Fantasy
97909,Action
97909,Comedy
104170,Comedy
104170,Slice of Life
101016,Drama
101016,Horror
101016,Supernatural
126790,Music
126790,Slice of Life
21458,Action
21458,Mecha
21458,Sci-Fi
1860,Action
1860,Drama
1860,Fantasy
1860,Horror
17505,Action
17505,Ecchi
17505,Fantasy
20854,Romance
20854,Sports
1177,Drama
1177,Horror
1177,Psychological
1177,Sci-Fi
1177,Slice of Life
179054,Action
179054,Comedy
179054,Fantasy
179054,Mystery
179054,Supernatural
148370,Drama
148370,Slice of Life
148370,Sports
127619,Comedy
127619,Music
127619,Slice of Life
21407,Drama
21407,Sports
130319,Comedy
130319,Fantasy
130319,Slice of Life
521,Adventure
521,Comedy
521,Fantasy
521,Mahou Shoujo
521,Music
521,Romance
12461,Fantasy
12461,Romance
12461,Supernatural
18767,Action
18767,Fantasy
129627,Comedy
1965,Drama
1965,Romance
1965,Slice of Life
1965,Supernatural
427,Comedy
427,Drama
427,Sports
427,Supernatural
2952,Action
2952,Fantasy
2952,Sci-Fi
17535,Fantasy
20697,Drama
20697,Mystery
20697,Supernatural
163542,Action
163542,Comedy
163542,Drama
163542,Mystery
20708,Comedy
20708,Ecchi
20708,Fantasy
142684,Action
142684,Mecha
142684,Romance
142684,Sci-Fi
1016,Action
1016,Drama
1016,Sci-Fi
489,Comedy
489,Slice of Life
489,Supernatural
151513,Fantasy
151513,Music
151513,Slice of Life
179879,Drama
179879,Fantasy
179879,Romance
21726,Comedy
21726,Music
21726,Slice of Life
131584,Music
131584,Supernatural
146921,Action
146921,Adventure
146921,Fantasy
146921,Psychological
21497,Comedy
21497,Fantasy
21836,Comedy
21836,Drama
21836,Romance
140291,Adventure
140291,Fantasy
859,Action
859,Adventure
859,Comedy
859,Drama
859,Fantasy
859,Sci-Fi
189796,Comedy
189796,Romance
21300,Action
21300,Horror
21300,Sci-Fi
107294,Comedy
107294,Slice of Life
107294,Supernatural
20479,Comedy
20479,Romance
21777,Action
21777,Comedy
21777,Ecchi
21777,Supernatural
150429,Drama
150429,Music
150429,Slice of Life
101595,Action
101595,Adventure
101595,Sci-Fi
20900,Romance
20900,Slice of Life
16099,Comedy
6572,Action
6572,Comedy
6572,Fantasy
6572,Romance
1095,Drama
1095,Mecha
1095,Sci-Fi
5039,Action
5039,Drama
5039,Horror
5039,Romance
5039,Sci-Fi
5039,Supernatural
167152,Action
167152,Comedy
167152,Drama
167152,Fantasy
20877,Comedy
20877,Mahou Shoujo
20877,Sci-Fi
20877,Slice of Life
100268,Drama
100268,Fantasy
100268,Slice of Life
100268,Supernatural
170604,Romance
170604,Supernatural
9922,Comedy
9922,Drama
9922,Ecchi
9922,Psychological
9922,Romance
74,Comedy
74,Drama
74,Fantasy
74,Supernatural
2899,Comedy
2899,Mystery
176276,Action
176276,Adventure
176276,Drama
176276,Ecchi
176276,Fantasy
176276,Romance
101292,Mystery
1090,Action
1090,Adventure
1090,Drama
1090,Mecha
1090,Sci-Fi
450,Action
450,Adventure
450,Drama
450,Fantasy
450,Romance
20506,Adventure
20506,Fantasy
20506,Slice of Life
761,Adventure
761,Comedy
158530,Drama
158530,Psychological
158530,Sci-Fi
186561,Action
186561,Comedy
186561,Fantasy
10611,Comedy
10611,Ecchi
10611,Romance
20932,Mystery
20932,Psychological
20932,Sci-Fi
20932,Thriller
20518,Slice of Life
108713,Comedy
108713,Ecchi
108713,Music
108713,Slice of Life
1379,Adventure
1379,Drama
1379,Fantasy
1379,Slice of Life
185965,Slice of Life
143086,Comedy
696,Comedy
696,Romance
696,Sci-Fi
3358,Action
3358,Comedy
3358,Drama
53,Comedy
53,Drama
53,Romance
53,Slice of Life
105595,Action
105595,Drama
105595,Mecha
105595,Sci-Fi
20644,Action
20644,Adventure
20644,Comedy
20644,Drama
20644,Fantasy
173692,Fantasy
173692,Romance
8917,Sci-Fi
21009,Comedy
21009,Drama
21009,Slice of Life
177191,Comedy
177191,Drama
177191,Romance
2116,Action
2116,Sports
100133,Romance
100133,Slice of Life
99935,Comedy
99935,Romance
99935,Supernatural
145739,Drama
145739,Fantasy
145739,Mystery
8100,Action
8100,Adventure
8100,Psychological
8100,Sci-Fi
180460,Comedy
180460,Mystery
114411,Action
114411,Adventure
114411,Fantasy
131880,Comedy
131880,Supernatural
96,Action
96,Adventure
96,Drama
96,Mecha
96,Romance
586,Horror
586,Psychological
586,Supernatural
155089,Fantasy
162987,Drama
162987,Music
162987,Romance
167927,Comedy
167927,Sports
110445,Action
110445,Comedy
110445,Ecchi
110445,Fantasy
123494,Drama
123494,Sports
179878,Drama
179878,Music
5262,Comedy
5262,Mahou Shoujo
5262,Romance
9314,Adventure
9314,Fantasy
9314,Sci-Fi
113811,Fantasy
113811,Slice of Life
98511,Romance
98511,Slice of Life
15323,Action
15323,Adventure
15323,Comedy
15323,Drama
15323,Fantasy
87,Drama
87,Mecha
87,Sci-Fi
87489,Action
87489,Comedy
87489,Fantasy
21415,Comedy
21415,Ecchi
21715,Sports
2986,Comedy
2986,Sports
478,Action
478,Mecha
478,Romance
478,Sci-Fi
478,Supernatural
159309,Action
159309,Fantasy
159309,Mecha
159309,Romance
21672,Action
21672,Drama
21672,Mahou Shoujo
21672,Music
21672,Sci-Fi
20908,Drama
20908,Mystery
20908,Slice of Life
12711,Comedy
12711,Music
12711,Romance
2107,Action
2107,Adventure
2107,Fantasy
12487,Action
12487,Fantasy
165530,Comedy
165530,Fantasy
165530,Romance
490,Comedy
10216,Comedy
10216,Supernatural
97609,Action
97609,Comedy
6586,Comedy
6586,Fantasy
155011,Action
155011,Adventure
155011,Drama
155011,Fantasy
155011,Horror
155011,Supernatural
21596,Action
21596,Adventure
21596,Drama
21596,Fantasy
21596,Sci-Fi
133891,Music
133891,Slice of Life
146637,Action
146637,Adventure
146637,Comedy
146637,Fantasy
65,Action
65,Comedy
65,Drama
65,Supernatural
12191,Fantasy
12191,Mahou Shoujo
12685,Comedy
12685,Fantasy
142599,Comedy
142599,Fantasy
451,Adventure
451,Comedy
451,Drama
451,Fantasy
21432,Action
21432,Fantasy
21432,Supernatural
516,Comedy
516,Sci-Fi
108353,Action
108353,Adventure
108353,Sci-Fi
87458,Action
87458,Sci-Fi
21239,Comedy
21239,Romance
21239,Slice of Life
101013,Comedy
101013,Sports
99000,Drama
99000,Romance
99000,Supernatural
183291,Fantasy
183291,Romance
21599,Action
21599,Adventure
21599,Fantasy
779,Adventure
779,Mystery
12317,Action
12317,Comedy
8479,Comedy
21678,Action
21678,Comedy
21678,Supernatural
199221,Action
199221,Adventure
199221,Comedy
199221,Sci-Fi
21091,Comedy
21091,Slice of Life
21091,Sports
14283,Action
14283,Ecchi
14283,Mahou Shoujo
14283,Sci-Fi
86,Drama
86,Mecha
86,Sci-Fi
163151,Action
163151,Fantasy
10893,Action
10893,Fantasy
10893,Supernatural
9055,Comedy
9055,Slice of Life
11739,Comedy
11739,Drama
11739,Romance
11739,Slice of Life
20478,Drama
20478,Fantasy
20478,Slice of Life
20478,Supernatural
165445,Adventure
165445,Comedy
165445,Drama
165445,Slice of Life
13261,Adventure
13261,Sci-Fi
13261,Sports
13261,Supernatural
6610,Action
6610,Adventure
6610,Mystery
6610,Psychological
6610,Sci-Fi
6610,Thriller
129386,Action
129386,Fantasy
149,Action
149,Drama
149,Fantasy
149,Mystery
149,Romance
4535,Romance
4535,Slice of Life
502,Action
502,Adventure
502,Comedy
14893,Comedy
14893,Ecchi
14893,Romance
18619,Action
18619,Sports
20895,Comedy
139804,Action
139804,Sci-Fi
139804,Sports
9675,Comedy
9675,Supernatural
18041,Action
18041,Comedy
18041,Drama
19023,Drama
19023,Music
19023,Slice of Life
283,Drama
283,Slice of Life
20501,Drama
20501,Fantasy
20501,Psychological
20501,Supernatural
16680,Action
16680,Adventure
16680,Comedy
16680,Fantasy
957,Adventure
957,Comedy
957,Drama
957,Fantasy
957,Romance
138700,Drama
138700,Mystery
138700,Psychological
138700,Thriller
184279,Comedy
184279,Romance
184279,Slice of Life
184279,Sports
11113,Slice of Life
100644,Ecchi
100644,Fantasy
21068,Supernatural
4872,Comedy
133412,Music
133412,Slice of Life
133412,Supernatural
133,Comedy
133,Ecchi
133,Romance
133,Slice of Life
770,Drama
770,Sci-Fi
16385,Action
16385,Adventure
16385,Fantasy
8310,Adventure
20554,Music
20554,Slice of Life
969,Adventure
969,Drama
969,Fantasy
969,Mystery
969,Romance
151679,Drama
151679,Fantasy
151679,Romance
99412,Action
99412,Drama
102425,Romance
102425,Slice of Life
21695,Action
21695,Mystery
21695,Supernatural
10083,Horror
10083,Mystery
10083,Supernatural
10083,Thriller
169295,Drama
169295,Music
169295,Psychological
155070,Comedy
155070,Sci-Fi
155070,Slice of Life
184575,Adventure
184575,Fantasy
170891,Drama
170891,Slice of Life
170891,Sports
140350,Action
326,Horror
326,Mystery
326,Psychological
326,Supernatural
98033,Comedy
98033,Fantasy
98033,Romance
98033,Supernatural
10638,Comedy
10638,Mystery
10638,Romance
10638,Sci-Fi
21585,Comedy
21585,Slice of Life
189123,Romance
189123,Slice of Life
189123,Sports
171025,Action
171025,Comedy
171025,Fantasy
171025,Mahou Shoujo
185657,Comedy
185657,Romance
185657,Slice of Life
104368,Comedy
189326,Action
189326,Comedy
189326,Drama
189326,Mystery
189326,Supernatural
20856,Comedy
21462,Action
21462,Drama
21462,Fantasy
21462,Mahou Shoujo
21462,Romance
1087,Action
1087,Comedy
1087,Drama
1087,Fantasy
1087,Romance
58,Adventure
58,Drama
58,Horror
58,Mecha
58,Psychological
58,Romance
58,Sci-Fi
218,Action
218,Comedy
218,Mecha
218,Romance
218,Sci-Fi
19671,Comedy
19671,Slice of Life
19671,Sports
20359,Comedy
20359,Romance
20359,Supernatural
10464,Comedy
2494,Comedy
2494,Ecchi
2494,Fantasy
21389,Comedy
21389,Ecchi
21389,Fantasy
21389,Slice of Life
6772,Action
6772,Fantasy
6772,Mecha
243,Comedy
243,Music
243,Romance
98575,Comedy
21471,Action
21471,Drama
21471,Mecha
21471,Sci-Fi
449,Adventure
449,Comedy
449,Drama
449,Fantasy
449,Romance
126897,Drama
126897,Mystery
126897,Supernatural
3089,Drama
3089,Psychological
276,Comedy
276,Ecchi
276,Romance
276,Sci-Fi
100251,Drama
100251,Psychological
100251,Thriller
165598,Action
165598,Comedy
165598,Mecha
165598,Sci-Fi
148080,Adventure
148080,Supernatural
179981,Action
179981,Fantasy
7017,Comedy
98512,Adventure
98512,Fantasy
98512,Mystery
98512,Supernatural
1089,Action
1089,Mecha
1089,Music
1089,Romance
1089,Sci-Fi
1824,Drama
102969,Comedy
102969,Slice of Life
140337,Comedy
140337,Music
140337,Supernatural
20446,Mecha
20446,Sci-Fi
8768,Romance
108450,Action
108450,Adventure
108450,Fantasy
5342,Action
5342,Mecha
5342,Supernatural
156,Action
156,Drama
156,Fantasy
156,Romance
21264,Action
21264,Sci-Fi
3848,Action
3848,Adventure
3848,Comedy
3848,Fantasy
135643,Fantasy
135643,Psychological
135643,Sci-Fi
135643,Thriller
822,Action
822,Drama
822,Sports
101634,Comedy
101634,Music
101634,Slice of Life
108981,Action
108981,Drama
20552,Action
20552,Adventure
474,Action
474,Drama
474,Mecha
474,Music
474,Romance
474,Sci-Fi
3366,Action
3366,Drama
3366,Mystery
